1038148265915674624,1
1038148295028350978,1
1038148402511597568,0
1038148401089654786,1
1038148473256853504,1
1038148554555047936,1
1038148653754531840,0
1038148668531068931,0
1038148752433971201,1
1038148881320747009,0
1038149094169108481,1
1038149323144474624,1
1038149543932702725,1
1038150344025485314,1
1038150386585149440,1
1038150400069853184,1
1038150921639870464,1
1038150921782472704,1
1038150927734202368,0
1038151050040098816,1
1038151112241623041,1
1038151341791690752,0
1038151410402185216,1
1038151442345930753,0
1038151610491461639,0
1038151912795856896,1
1038151943317843968,0
1038152227062472705,0
1038152270041567232,1
1038152385091252225,1
1038152841305747457,1
1038153020779974656,1
1038153136853184512,0
1038153245422702593,1
1038153351169548288,1
1038153362926125057,1
1038153662835634177,0
1038153693353394176,0
1038153762190372864,1
1038153803894337536,1
1038154014553239552,1
1038154282724478976,1
1038154343692861440,1
1038154572995481601,1
1038155124277952515,1
1038155197187608576,1
1038155307795574786,1
1038155366561972227,1
1038155425617723393,1
1038155438758481920,1
1038155673857662984,1
1038155816761794561,1
1038155939138953217,0
1038156232497012736,1
1038156334980587521,0
1038156390886514692,1
1038156692243009536,1
1038156870563897344,1
1038156974523863040,1
1038157014982176771,1
1038157116765339648,1
1038157138420539392,1
1038157218972139520,1
1038157365424607232,1
1038157575320158208,1
1038157627136647168,1
1038157763992592392,1
1038157778316152832,1
1038157838114275330,1
1038157985896443904,1
1038158015319474176,1
1038158021355032576,0
1038158229870526464,1
1038158232672460801,1
1038158543780831233,0
1038158707102810118,0
1038158718146437120,1
1038158767525978112,1
1038158789717975043,1
1038159116806565895,1
1038159326391808001,1
1038159333295616001,1
1038159564271755267,1
1038159612468490240,1
1038159618013315072,1
1038159710980108288,1
1038159754311479299,1
1038160000349364229,1
1038160047182884864,1
1038160057345736705,0
1038160197661990912,1
1038160348325597190,1
1038160414343921664,0
1038160469335400448,1
1038160631193640961,0
1038160647417147392,1
1038160711200002048,0
1038160713368461314,0
1038160806217764864,1
1038160851377811456,1
1038160942452887552,0
1038161006537703425,1
1038161083180179458,0
1038161094286745600,1
1038161125467217921,0
1038161215426646019,1
1038161257440993280,1
1038161273018621952,0
1038161313330094086,0
1038161349338124290,0
1038161383001653249,0
1038161430611218432,0
1038161467885973505,0
1038161472227094533,0
1038161660672966657,0
1038161701450010629,0
1038161722152865792,1
1038161769271906305,0
1038161858568564737,1
1038161944384077829,1
1038161944396607494,0
1038161996162768896,0
1038162015196512256,0
1038162014441492481,0
1038162049308745732,0
1038162080388587520,0
1038162144766971904,0
1038162179692875778,0
1038162283925565441,1
1038162324400599040,0
1038162393325547521,0
1038162488142032896,0
1038162704509415424,1
1038162915763867649,1
1038163098320887808,0
1038163302331895808,1
1038163378571800576,1
1038163400965144581,0
1038163723532349442,1
1038163748937261057,1
1038163784806936577,0
1038163815567904771,0
1038163845183885320,0
1038163874741202945,0
1038163907242799104,0
1038163947948597249,0
1038163958862163968,1
1038163979959508993,0
1038164031108984833,0
1038164062901874688,0
1038164103276191746,0
1038164136457392128,0
1038164151506534400,1
1038164167000240134,0
1038164178098421760,1
1038164207747907584,0
1038164236118175745,0
1038164260231307266,1
1038164269261639681,0
1038164305634635779,0
1038164346600402944,0
1038164352170377222,1
1038164364954624000,1
1038164378108014592,0
1038164414900383744,0
1038164451986419713,1
1038164450883371010,1
1038164481833164803,0
1038164543980154880,0
1038164588754337798,0
1038164617267167232,0
1038164648057602049,0
1038164677656825856,1
1038164684095008768,0
1038164724955930625,0
1038164769180672002,0
1038164822641262598,0
1038164853922439170,0
1038164886952570880,0
1038164918854402058,0
1038164947195314176,0
1038164983505399809,0
1038164984570830850,1
1038165048827494400,0
1038165124652171264,0
1038165154653974533,0
1038165186295877632,0
1038165218881425408,0
1038165241723535361,1
1038165246731534342,0
1038165304462004225,0
1038165320794554368,0
1038165352860082177,0
1038165390176776192,1
1038165389119811586,0
1038165429905252354,1
1038165437417181184,0
1038165480157208578,0
1038165509261484035,0
1038165535836590080,0
1038165567855837185,0
1038165602299469827,0
1038165642111856642,0
1038165672528961537,0
1038165674198228994,0
1038165674118574081,0
1038165716518805506,0
1038165753634144258,0
1038165788031639553,0
1038165827294568449,0
1038165866771345409,0
1038165923742593034,0
1038166019649531904,0
1038166026205233153,1
1038166101576876032,0
1038166108270940161,0
1038166119490748416,1
1038166152789336064,0
1038166189262942211,0
1038166211857707009,1
1038166224319008768,0
1038166255562309633,0
1038166292602253312,1
1038166306581827584,0
1038166337972039681,0
1038166364643622913,1
1038166372453429248,0
1038166405307400192,0
1038166447715966977,0
1038166469572546565,1
1038166486962110464,0
1038166561998229504,0
1038166593799434245,0
1038166615743967232,1
1038166624157802497,0
1038166663512948737,0
1038166670517456896,0
1038166680579530752,1
1038166692214407169,1
1038166693976125440,0
1038166724221304833,0
1038166770828369920,0
1038166821818445824,0
1038166870724169729,0
1038166926751686662,0
1038167003020832768,0
1038167006304980992,0
1038167038894780426,0
1038167068175159296,0
1038167122977976320,0
1038167197041000448,0
1038167299344220160,0
1038167470991962113,1
1038167599304134662,1
1038167961603899392,0
1038167975847768064,1
1038168290898657282,1
1038168300394569728,1
1038168303452209152,1
1038168582293782530,1
1038168864050348034,1
1038168911722831873,1
1038169050118021120,1
1038169140396208128,1
1038169382600560640,1
1038169501756518400,0
1038169639648485377,1
1038169800109899778,1
1038170337442230272,0
1038170370195578880,1
1038170415129088000,1
1038170504224559104,1
1038170737167753217,1
1038170819585863682,1
1038171204857868289,0
1038171249896300544,1
1038171328107425794,1
1038171393823846400,1
1038171646505504769,0
1038171874805596160,1
1038171899371634689,0
1038172006888493056,1
1038172146118348800,1
1038172220286222336,1
1038172441321852928,1
1038172478433107968,0
1038172552558981120,0
1038172840422506496,0
1038172947251437568,1
1038172985612554240,1
1038173112112738305,0
1038173490443116544,0
1038173769397923840,1
1038173889443098626,1
1038174020016001030,0
1038174047736094725,0
1038174193018433545,1
1038174314036645894,1
1038174362938077184,1
1038174743885737985,0
1038174750533672961,0
1038174859510067204,1
1038174869807091713,1
1038174950622994435,1
1038175089982943233,0
1038175088334577665,0
1038175129010884608,1
1038175192583950336,1
1038175335844589568,1
1038175562068635648,1
1038175637746405376,0
1038175688057126912,1
1038175815337422848,1
1038175884233121792,1
1038175965577469952,0
1038175980630814722,1
1038176859639488514,0
1038176899527262211,1
1038177142436184065,1
1038177378533552128,1
1038177383776444417,1
1038177729307267072,1
1038177855383855104,0
1038177942285811712,1
1038177985721982976,1
1038177999189958656,1
1038178054466678790,1
1038178121361580033,0
1038178146040930304,1
1038178184553005057,0
1038178270150307840,1
1038178287569256453,1
1038178319659925504,1
1038178354657144834,0
1038178440325816320,1
1038178454229983235,0
1038178467978858502,1
1038178562900197376,0
1038178637395243008,1
1038178664683372544,0
1038181698155028480,0
1038181784234541056,1
1038181792656891904,1
1038181812084854784,1
1038181818166661121,1
1038181878031941634,0
1038181902367252481,1
1038181971573329921,0
1038182091404574722,1
1038182233872494592,1
1038182236040978433,0
1038182326851788801,1
1038182382355075077,0
1038182559673409536,1
1038182586034601984,1
1038182959986167808,0
1038183013291622400,0
1038183052877422595,1
1038183185534857216,1
1038183359204274177,1
1038183506327818240,1
1038183617158160385,1
1038183695033794560,1
1038183697797795842,0
1038183818417635334,1
1038184033027596288,1
1038184148584853504,1
1038184167492739072,1
1038184235696316416,1
1038184779919884289,1
1038184859531915272,0
1038184922693943296,1
1038184923063037955,0
1038185250554372098,1
1038185298356785154,1
1038185395392000000,0
1038185478426640385,1
1038185587642122240,1
1038185609872003072,1
1038185726431698944,1
1038185852923535361,1
1038186190300737536,1
1038186235393650688,1
1038186438985166848,1
1038186480940863489,1
1038186628056068096,1
1038186829084872707,0
1038186856582668294,1
1038186858591735810,1
1038186875922665473,0
1038187052565778433,1
1038187110577184768,1
1038187139018752001,0
1038187355285401601,1
1038187844483903490,1
1038187924528017408,1
1038187950633377794,0
1038187951627415552,0
1038188202161524738,1
1038188274307801088,1
1038188469795926017,1
1038188487621701633,1
1038188557742088198,1
1038188741121196033,1
1038188765196500992,1
1038188846087917568,1
1038189020960972800,1
1038189115932659712,1
1038189225563316232,0
1038189292722503680,0
1038189477859127296,0
1038189522633347072,1
1038189580313341953,1
1038189671224946689,0
1038189785989488640,1
1038189959319113729,0
1038190020430053376,1
1038190277683564544,1
1038190276572004359,1
1038190292392968192,1
1038190526514835457,0
1038190759395172353,1
1038191230394527745,1
1038191338498543618,1
1038191381804711938,0
1038191402168053760,0
1038191467322400769,1
1038191478135287808,1
1038191604413214722,1
1038191724416434177,1
1038191734164008960,1
1038191813729951744,1
1038191965869957120,0
1038192062993195008,0
1038192320934494215,1
1038192419173531649,1
1038192463792328704,0
1038192820035706881,1
1038192911538638848,0
1038193012185149443,1
1038193052844785664,0
1038193143940894720,1
1038193237922590720,1
1038193295468519424,0
1038193339147935744,1
1038193482379288576,1
1038193533860098049,1
1038193647509032960,1
1038193730468159489,1
1038193979525931009,0
1038193988191313920,1
1038194090226212864,1
1038194178759507971,1
1038194395600891905,0
1038194522289856512,0
1038195068841193472,1
1038195298978476033,0
1038195308474388480,0
1038195398496673792,0
1038195661349560320,0
1038195805302272005,0
1038195977117687808,0
1038196558200811521,0
1038196710307246080,1
1038196727164162051,1
1038196760961839109,1
1038196813818413056,1
1038197122066206723,1
1038197137560035336,0
1038197226558955521,1
1038197295609729026,0
1038197438065111040,1
1038197488069562369,1
1038197521363783680,1
1038197550652837889,1
1038197579098546176,1
1038197759273316353,1
1038197954492989441,1
1038198089281155073,1
1038198153474920448,0
1038198382509088773,0
1038198398258737152,1
1038198533546024960,1
1038198730577641472,1
1038198824848830464,1
1038198927596638209,1
1038199165493407746,1
1038198539577384960,1
1038199185366036481,0
1038198800110837761,1
1038199567223869440,1
1038199646550720518,1
1038199666284879874,0
1038199845125795842,1
1038199882757165056,1
1038199937090154496,1
1038200004509233154,1
1038199997962100736,0
1038200231756746752,1
1038200651820527616,1
1038200696401801218,0
1038200824609038342,1
1038200875909636097,0
1038200901113143298,1
1038200996269371392,0
1038201013839298561,1
1038201026380263426,1
1038201133972553730,1
1038201204155850752,1
1038201404504997889,1
1038201496460918785,1
1038201534134329344,1
1038201541784752129,0
1038201783217270784,0
1038201902985605120,1
1038202075388293120,1
1038202370042331137,0
1038202479123546113,1
1038202491203215361,1
1038202547973050368,1
1038202837694644226,1
1038202906565062658,1
1038203218722017280,0
1038203263294873600,1
1038203266457370627,0
1038203396900175872,1
1038202633687851009,1
1038203551225401345,0
1038203580061233154,1
1038203601011834881,1
1038203955912880128,0
1038204061114359809,1
1038204126872653825,0
1038204128948826113,1
1038204151832948738,1
1038204172292816896,1
1038204253423185920,1
1038204313816977413,0
1038204356502478848,0
1038205151289454592,1
1038205154661679105,0
1038205491569152000,1
1038205524968439808,0
1038205557449150464,0
1038205576508043265,1
1038205672519856129,0
1038205798961369088,1
1038205898966151168,0
1038206062506266636,1
1038206075802148865,1
1038206185688784896,1
1038206422679478272,1
1038206578309177344,1
1038206921541603328,0
1038206965133045760,0
1038207021198311424,1
1038207116727726086,1
1038207141461590016,1
1038207302912942080,0
1038207523638202368,0
1038207639132483584,1
1038207780560224256,0
1038207931785863168,1
1038208104096309248,1
1038208186992533504,0
1038208215455023104,0
1038208222052659201,0
1038208259373641728,1
1038208264473911296,0
1038208667311644673,1
1038209016877535232,1
1038209172800761856,0
1038209421271281664,0
1038209554109145088,1
1038209792823767042,1
1038209824582918144,1
1038209890282549249,0
1038210041776668677,0
1038210174685724673,1
1038210326850764800,0
1038210329551851520,0
1038210345079394305,0
1038210388301623296,1
1038210522318036995,1
1038210558263263238,1
1038210632162725888,1
1038210716820561923,0
1038210727037816832,0
1038210728442904576,1
1038210745127845890,0
1038210764081905665,1
1038211049231712256,1
1038211125853208576,0
1038211262050697217,0
1038211282594418688,0
1038211350009470977,1
1038211357122940929,1
1038211425246830592,1
1038211512089882624,0
1038211571724570624,1
1038211623880732673,1
1038211823915462657,0
1038211871600463872,1
1038211921017810944,1
1038211966504972289,1
1038212019235840000,0
1038212047559905282,1
1038212205718777859,1
1038212714777268225,1
1038212782204899329,1
1038213268366663680,1
1038213314621464576,0
1038213440257630210,1
1038213501477629953,1
1038213559048658945,1
1038213562085388288,1
1038213639017193473,1
1038213655291150337,1
1038213698454790150,0
1038213699423621120,1
1038213819745660929,1
1038213874380677121,1
1038214229088776193,0
1038214332251873283,0
1038214375277043717,1
1038214588922253313,1
1038214606576144384,1
1038214658463858688,1
1038214712457134081,0
1038214823539027983,0
1038214848918814721,1
1038214865146601472,1
1038214934604259329,0
1038215024337199104,1
1038215121473085440,0
1038215134655733762,1
1038215238880047104,0
1038215296006406147,1
1038215351241039872,1
1038215377463988224,0
1038215434980544512,1
1038215457034182656,0
1038215563976298498,1
1038215638844665857,1
1038215707849355264,1
1038215756796887041,0
1038215840620048384,1
1038216090344665089,1
1038216205377699840,1
1038216281101611008,1
1038216380603146242,1
1038216409069891584,1
1038216541416894464,1
1038216634727641088,1
1038216826814189568,1
1038216876411772928,1
1038216925325807616,1
1038216995253231617,1
1038217025934565376,1
1038217123556937729,1
1038217235121287168,1
1038217724412026880,1
1038217855307862016,1
1038218038682808320,0
1038218123990786048,0
1038218311354523648,0
1038218577155899392,1
1038218592666439681,1
1038218730340319233,1
1038219015255191552,1
1038219083827896320,1
1038219471645757451,1
1038219606945673216,1
1038219683437019137,1
1038219735605960704,0
1038219927776313344,1
1038220055660691457,0
1038220183742111749,0
1038220459635036160,0
1038220469210685445,0
1038220603843637249,1
1038220655798444032,1
1038221035383005184,1
1038221116987375616,1
1038221266430435329,1
1038221369287294977,1
1038221375381663745,1
1038221423024713728,0
1038221545225834496,0
1038221761085624320,1
1038221804702248960,1
1038221886063345664,1
1038222022021509120,1
1038222092263743488,0
1038222327958437890,1
1038222378835304449,1
1038222406844903424,1
1038222610226720768,1
1038222637812596736,1
1038222693122945024,1
1038222836828188672,1
1038222859838128130,1
1038223092269629445,1
1038223270091337729,1
1038223296947531777,0
1038223328576786438,1
1038223737982734339,1
1038223758866243584,1
1038223895495692288,1
1038224083908026369,1
1038224217521750016,1
1038224222487818240,1
1038224240900812800,0
1038224278079119360,1
1038224301076475904,1
1038224301865017345,1
1038224321905405952,0
1038224355271090176,1
1038224476301930496,1
1038224585215365125,1
1038224669218955264,0
1038224713661788160,1
1038224903814766593,0
1038224947418750976,1
1038225025873129473,1
1038225091241406465,1
1038225431869222912,0
1038225529701326853,1
1038225775860883456,1
1038225792797499393,0
1038225796702392320,1
1038225880353579008,1
1038225989594226688,1
1038226241910960129,1
1038226395753791489,1
1038226580961734657,1
1038226611211038728,1
1038226687065030656,1
1038226699794751488,1
1038226778660265984,1
1038226811908284417,1
1038226982830583808,1
1038227174069755905,1
1038227175953125376,1
1038227211499831298,1
1038227219737452545,1
1038227402890113024,1
1038227422796230659,1
1038227527846817795,1
1038227560415612928,1
1038227569584361472,1
1038227592745242625,1
1038227839676506112,1
1038227850401406977,1
1038227856197935104,1
1038228021713534976,1
1038228485075087361,1
1038228578218004481,1
1038228588380803072,1
1038228632961871872,1
1038228740554272769,1
1038228871819264000,1
1038228988311863297,0
1038229008931074049,0
1038229009845415938,1
1038229067563188224,1
1038229342889947136,1
1038229374758211584,1
1038229442240434177,1
1038229680707526656,1
1038229681047261184,1
1038229718858981376,1
1038229863235313664,1
1038230046203359232,1
1038230133906317314,1
1038230184187633664,0
1038230250658951170,0
1038230339267768322,1
1038230374613176320,0
1038230391994372096,1
1038230400458473472,0
1038230408348020737,1
1038230419693551616,1
1038230457085771777,0
1038230560991268864,1
1038230638871150592,1
1038230668109664256,1
1038230792382623744,0
1038230906392268801,1
1038231196755472385,1
1038231246646771712,1
1038231273385418752,1
1038231291458662400,1
1038231452499025920,1
1038231617003769856,1
1038231697018503173,1
1038231703335124993,1
1038231824781258752,1
1038231836940541953,1
1038231858314661888,0
1038231874840215557,1
1038231910508572672,1
1038232014372188165,0
1038232338411520000,1
1038232369331937280,0
1038232463770898433,0
1038232486944354306,0
1038232509035831297,1
1038232605496418306,1
1038232650450915331,0
1038232921906323456,1
1038232983059292161,0
1038233027594346496,0
1038233200798130176,1
1038233259044491265,1
1038233376703098880,0
1038233422592974848,1
1038233740353384449,1
1038233911858487298,0
1038234032016945152,1
